INSERT INTO possui (codigoEMecIES, codigoEMecCurso, quantidade) VALUES
(34, 1129, 169),
(34, 1083, 169),
(34, 1319, 169),
(34, 1045, 169),
(34, 1121, 169),
(34, 1087, 169),
(34, 1261, 169),
(34, 1176, 169),
(34, 1118, 169),
(34, 1032, 169),
(34, 1356, 169),
(34, 1056, 169),
(34, 1106, 169),
(34, 1257, 169),
(34, 1171, 169),
(34, 1173, 169),
(34, 1229, 169),
(34, 1029, 169),
(34, 1212, 169),
(34, 1241, 169),
(34, 1170, 169),
(34, 1099, 169),
(34, 1310, 169),
(34, 1333, 169),
(34, 1201, 169),
(34, 1274, 169),
(34, 1239, 169),
(34, 1010, 169),
(34, 1197, 169),
(34, 1221, 169),
(34, 1164, 169),
(34, 1180, 169),
(34, 1044, 169),
(34, 1011, 169),
(34, 1373, 169),
(34, 1305, 169),
(34, 1316, 169),
(34, 1190, 169),
(34, 1039, 169),
(34, 1295, 169),
(34, 1017, 169),
(34, 1157, 169),
(34, 1177, 169),
(34, 1187, 169),
(34, 1037, 169),
(34, 1211, 169),
(34, 1194, 169),
(34, 1090, 169),
(34, 1067, 169),
(34, 1065, 169),
(34, 1097, 169),
(34, 1246, 169),
(34, 1135, 169),
(34, 1322, 169),
(34, 1282, 169),
(34, 1007, 169),
(34, 1270, 169),
(34, 1375, 169),
(34, 1327, 169),
(34, 1112, 169),
(34, 1006, 169),
(34, 1081, 169),
(34, 1307, 169),
(34, 1269, 169),
(34, 1093, 169),
(34, 1192, 169),
(34, 1026, 169),
(34, 1354, 169),
(34, 1285, 169),
(34, 1053, 169),
(34, 1162, 169),
(34, 1308, 169),
(34, 1114, 169),
(34, 1374, 169),
(34, 1147, 169),
(34, 1148, 169),
(34, 1034, 169),
(34, 1234, 169),
(34, 1116, 169),
(34, 1267, 169),
(34, 1074, 169),
(34, 1291, 169),
(34, 1144, 169),
(34, 1082, 169),
(34, 1078, 169),
(34, 1153, 169),
(34, 1243, 169),
(34, 1014, 169),
(34, 1342, 169),
(34, 1146, 169),
(34, 1275, 169),
(34, 1205, 169),
(34, 1222, 169),
(34, 1364, 169),
(35, 1182, 189),
(35, 1141, 189),
(35, 1087, 189),
(35, 1158, 189),
(35, 1227, 189),
(35, 1366, 189),
(35, 1071, 189),
(35, 1365, 189),
(35, 1371, 189),
(35, 1308, 189),
(35, 1234, 189),
(35, 1190, 189),
(35, 1361, 189),
(35, 1078, 189),
(35, 1200, 189),
(35, 1183, 189),
(35, 1327, 189),
(35, 1305, 189),
(35, 1271, 189),
(35, 1131, 189),
(35, 1000, 189),
(35, 1353, 189),
(35, 1162, 189),
(35, 1043, 189),
(35, 1036, 189),
(35, 1105, 189),
(35, 1253, 189),
(35, 1132, 189),
(35, 1288, 189),
(35, 1223, 189),
(35, 1247, 189),
(35, 1281, 189),
(35, 1184, 189),
(35, 1048, 189),
(35, 1221, 189),
(35, 1018, 189),
(35, 1169, 189),
(35, 1245, 189),
(35, 1145, 189),
(35, 1035, 189),
(35, 1249, 189),
(35, 1186, 189),
(35, 1171, 189),
(35, 1202, 189),
(35, 1231, 189),
(35, 1096, 189),
(35, 1103, 189),
(35, 1148, 189),
(35, 1362, 189),
(35, 1339, 189),
(35, 1358, 189),
(35, 1368, 189),
(35, 1273, 189),
(35, 1261, 189),
(35, 1061, 189),
(35, 1303, 189),
(35, 1079, 189),
(35, 1004, 189),
(35, 1348, 189),
(35, 1065, 189),
(35, 1098, 189),
(35, 1356, 189),
(35, 1038, 189),
(35, 1205, 189),
(35, 1282, 189),
(35, 1318, 189),
(35, 1088, 189),
(35, 1114, 189),
(35, 1056, 189),
(35, 1042, 189),
(35, 1027, 189),
(35, 1134, 189),
(35, 1226, 189),
(35, 1152, 189),
(35, 1284, 189),
(35, 1086, 189),
(35, 1054, 189),
(35, 1297, 189),
(35, 1085, 189),
(35, 1232, 189),
(35, 1316, 189),
(35, 1111, 189),
(35, 1276, 189),
(35, 1352, 189),
(35, 1222, 189),
(35, 1046, 189),
(35, 1110, 189),
(35, 1121, 189),
(35, 1255, 189),
(35, 1115, 189),
(35, 1051, 189),
(35, 1347, 189),
(35, 1344, 189),
(35, 1340, 189),
(35, 1209, 189),
(35, 1164, 189),
(35, 1006, 189),
(35, 1023, 189),
(35, 1275, 189),
(35, 1349, 189),
(35, 1154, 189),
(35, 1045, 189),
(35, 1203, 189),
(35, 1252, 189),
(35, 1077, 189),
(35, 1228, 189),
(35, 1380, 189),
(35, 1028, 189),
(35, 1057, 189),
(35, 1357, 189),
(35, 1104, 189),
(35, 1264, 189),
(35, 1091, 189),
(35, 1062, 189),
(35, 1230, 189),
(35, 1256, 189),
(35, 1117, 189),
(35, 1219, 189),
(35, 1354, 189),
(35, 1294, 189),
(35, 1083, 189),
(35, 1372, 189),
(35, 1109, 189),
(35, 1118, 189),
(35, 1378, 189),
(35, 1233, 189),
(35, 1055, 189),
(35, 1119, 189),
(35, 1213, 189),
(35, 1025, 189),
(35, 1020, 189),
(35, 1066, 189),
(35, 1033, 189),
(35, 1201, 189),
(35, 1026, 189),
(35, 1322, 189),
(35, 1002, 189),
(35, 1269, 189),
(35, 1285, 189),
(35, 1218, 189),
(35, 1191, 189),
(35, 1185, 189),
(35, 1259, 189),
(35, 1053, 189),
(35, 1369, 189),
(35, 1178, 189),
(35, 1320, 189),
(35, 1155, 189),
(35, 1240, 189),
(35, 1072, 189),
(35, 1206, 189),
(35, 1265, 189),
(35, 1108, 189),
(35, 1163, 189),
(35, 1180, 189),
(35, 1097, 189),
(35, 1161, 189),
(35, 1364, 189),
(35, 1382, 189),
(35, 1330, 189),
(35, 1024, 189),
(35, 1082, 189),
(35, 1286, 189),
(35, 1241, 189),
(35, 1307, 189),
(35, 1016, 189),
(35, 1127, 189),
(35, 1122, 189),
(35, 1136, 189),
(35, 1041, 189),
(35, 1067, 189),
(35, 1008, 189),
(35, 1063, 189),
(35, 1032, 189),
(35, 1337, 189),
(35, 1360, 189),
(35, 1070, 189),
(35, 1049, 189),
(35, 1208, 189),
(35, 1289, 189),
(35, 1159, 189),
(35, 1089, 189),
(35, 1197, 189),
(35, 1332, 189),
(35, 1214, 189),
(35, 1017, 189),
(35, 1345, 189),
(35, 1383, 189),
(35, 1030, 189),
(36, 1209, 287),
(36, 1207, 287),
(36, 1013, 287),
(36, 1368, 287),
(36, 1330, 287),
(36, 1012, 287),
(36, 1018, 287),
(36, 1321, 287),
(36, 1150, 287),
(36, 1338, 287),
(36, 1112, 287),
(36, 1182, 287),
(36, 1251, 287),
(36, 1118, 287),
(36, 1373, 287),
(36, 1178, 287),
(36, 1098, 287),
(36, 1101, 287),
(36, 1092, 287),
(36, 1217, 287),
(36, 1176, 287),
(36, 1183, 287),
(36, 1334, 287),
(36, 1015, 287),
(36, 1062, 287),
(36, 1075, 287),
(36, 1237, 287),
(36, 1383, 287),
(36, 1382, 287),
(36, 1184, 287),
(36, 1196, 287),
(36, 1264, 287),
(36, 1225, 287),
(36, 1188, 287),
(36, 1170, 287),
(36, 1064, 287),
(36, 1030, 287),
(36, 1008, 287),
(36, 1371, 287),
(36, 1017, 287),
(36, 1142, 287),
(36, 1031, 287),
(36, 1125, 287),
(36, 1295, 287),
(36, 1239, 287),
(36, 1208, 287),
(36, 1290, 287),
(36, 1222, 287),
(36, 1214, 287),
(36, 1288, 287),
(36, 1259, 287),
(36, 1206, 287),
(36, 1212, 287),
(36, 1226, 287),
(36, 1242, 287),
(36, 1274, 287),
(36, 1276, 287),
(36, 1307, 287),
(36, 1020, 287),
(36, 1230, 287),
(36, 1141, 287),
(36, 1038, 287),
(36, 1247, 287),
(36, 1318, 287),
(36, 1223, 287),
(36, 1362, 287),
(36, 1042, 287),
(36, 1335, 287),
(36, 1216, 287),
(36, 1045, 287),
(36, 1291, 287),
(36, 1300, 287),
(36, 1219, 287),
(36, 1074, 287),
(36, 1110, 287),
(36, 1269, 287),
(36, 1289, 287),
(36, 1007, 287),
(36, 1333, 287),
(36, 1181, 287),
(36, 1024, 287),
(36, 1377, 287),
(36, 1359, 287),
(36, 1233, 287),
(36, 1148, 287),
(36, 1294, 287),
(36, 1171, 287),
(36, 1119, 287),
(36, 1083, 287),
(36, 1354, 287),
(36, 1016, 287),
(36, 1000, 287),
(36, 1221, 287),
(36, 1305, 287),
(36, 1107, 287),
(36, 1025, 287),
(36, 1313, 287),
(36, 1302, 287),
(36, 1263, 287),
(36, 1363, 287),
(36, 1254, 287),
(36, 1094, 287),
(36, 1304, 287),
(36, 1261, 287),
(36, 1292, 287),
(36, 1255, 287),
(36, 1163, 287),
(36, 1303, 287),
(36, 1218, 287),
(36, 1322, 287),
(36, 1120, 287),
(36, 1032, 287),
(36, 1077, 287),
(36, 1370, 287),
(36, 1372, 287),
(36, 1257, 287),
(36, 1298, 287),
(36, 1027, 287),
(36, 1111, 287),
(36, 1316, 287),
(36, 1200, 287),
(36, 1039, 287),
(36, 1331, 287),
(36, 1265, 287),
(36, 1380, 287),
(36, 1228, 287),
(36, 1060, 287),
(36, 1167, 287),
(36, 1136, 287),
(36, 1054, 287),
(36, 1273, 287),
(36, 1059, 287),
(36, 1139, 287),
(36, 1036, 287),
(36, 1201, 287),
(36, 1085, 287),
(36, 1001, 287),
(36, 1079, 287),
(36, 1213, 287),
(36, 1282, 287),
(36, 1028, 287),
(36, 1375, 287),
(36, 1277, 287),
(36, 1186, 287),
(36, 1047, 287),
(36, 1044, 287),
(36, 1172, 287),
(36, 1191, 287),
(36, 1314, 287),
(36, 1203, 287),
(36, 1159, 287),
(36, 1129, 287),
(36, 1271, 287),
(36, 1165, 287),
(36, 1325, 287),
(36, 1160, 287),
(36, 1346, 287),
(36, 1342, 287),
(36, 1099, 287),
(36, 1198, 287),
(36, 1123, 287),
(36, 1103, 287),
(36, 1005, 287),
(36, 1157, 287),
(36, 1097, 287),
(36, 1068, 287),
(36, 1121, 287),
(36, 1344, 287),
(36, 1256, 287),
(36, 1315, 287),
(36, 1058, 287),
(36, 1128, 287),
(36, 1127, 287),
(36, 1231, 287),
(36, 1283, 287),
(36, 1051, 287),
(36, 1109, 287),
(36, 1328, 287),
(36, 1022, 287),
(36, 1166, 287),
(36, 1192, 287),
(36, 1090, 287),
(36, 1072, 287),
(36, 1268, 287),
(36, 1205, 287),
(36, 1168, 287),
(36, 1189, 287),
(36, 1185, 287),
(36, 1037, 287),
(36, 1252, 287),
(36, 1035, 287),
(36, 1078, 287),
(36, 1253, 287),
(36, 1364, 287),
(36, 1104, 287),
(36, 1323, 287),
(36, 1224, 287),
(36, 1310, 287),
(36, 1296, 287),
(36, 1352, 287),
(36, 1003, 287),
(36, 1343, 287),
(36, 1065, 287),
(36, 1285, 287),
(36, 1156, 287),
(36, 1117, 287),
(36, 1081, 287),
(36, 1348, 287),
(36, 1326, 287),
(36, 1360, 287),
(36, 1311, 287),
(36, 1053, 287),
(36, 1049, 287),
(36, 1220, 287),
(36, 1248, 287),
(36, 1241, 287),
(36, 1135, 287),
(36, 1195, 287),
(36, 1140, 287),
(36, 1306, 287),
(36, 1340, 287),
(36, 1355, 287),
(36, 1113, 287),
(36, 1279, 287),
(36, 1266, 287),
(36, 1088, 287),
(36, 1232, 287),
(36, 1006, 287),
(36, 1153, 287),
(36, 1286, 287),
(36, 1337, 287),
(36, 1061, 287),
(36, 1260, 287),
(36, 1275, 287),
(36, 1161, 287),
(36, 1144, 287),
(36, 1082, 287),
(36, 1014, 287),
(36, 1194, 287),
(36, 1133, 287),
(36, 1115, 287),
(36, 1102, 287),
(36, 1193, 287),
(36, 1033, 287),
(36, 1130, 287),
(36, 1341, 287),
(36, 1249, 287),
(36, 1332, 287),
(36, 1147, 287),
(36, 1317, 287),
(36, 1087, 287),
(36, 1100, 287),
(36, 1229, 287),
(36, 1067, 287),
(36, 1011, 287),
(36, 1084, 287),
(36, 1281, 287),
(36, 1361, 287),
(36, 1093, 287),
(36, 1202, 287),
(36, 1245, 287),
(36, 1073, 287),
(36, 1096, 287),
(36, 1175, 287),
(36, 1023, 287),
(36, 1356, 287),
(36, 1199, 287),
(36, 1162, 287),
(36, 1350, 287),
(36, 1152, 287),
(36, 1190, 287),
(36, 1043, 287),
(36, 1376, 287),
(36, 1280, 287),
(36, 1002, 287),
(36, 1378, 287),
(36, 1197, 287),
(36, 1174, 287),
(36, 1026, 287),
(36, 1070, 287),
(36, 1057, 287),
(36, 1278, 287),
(36, 1086, 287),
(36, 1187, 287),
(36, 1250, 287),
(36, 1369, 287),
(36, 1351, 287),
(37, 1113, 294),
(37, 1181, 294),
(37, 1218, 294),
(37, 1060, 294),
(37, 1369, 294),
(37, 1158, 294),
(37, 1148, 294),
(37, 1054, 294),
(37, 1046, 294),
(37, 1240, 294),
(37, 1236, 294),
(37, 1063, 294),
(37, 1283, 294),
(37, 1129, 294),
(37, 1362, 294),
(37, 1257, 294),
(37, 1088, 294),
(37, 1176, 294),
(37, 1110, 294),
(37, 1382, 294),
(37, 1012, 294),
(37, 1001, 294),
(37, 1378, 294),
(37, 1162, 294),
(37, 1008, 294),
(37, 1126, 294),
(37, 1334, 294),
(37, 1164, 294),
(37, 1217, 294),
(37, 1049, 294),
(37, 1263, 294),
(37, 1058, 294),
(37, 1300, 294),
(37, 1376, 294),
(37, 1250, 294),
(37, 1095, 294),
(37, 1099, 294),
(37, 1027, 294),
(37, 1204, 294),
(37, 1370, 294),
(37, 1042, 294),
(37, 1149, 294),
(37, 1276, 294),
(37, 1231, 294),
(37, 1273, 294),
(37, 1317, 294),
(37, 1280, 294),
(37, 1297, 294),
(37, 1241, 294),
(37, 1372, 294),
(37, 1365, 294),
(37, 1003, 294),
(37, 1048, 294),
(37, 1281, 294),
(37, 1269, 294),
(37, 1234, 294),
(37, 1238, 294),
(37, 1173, 294),
(37, 1074, 294),
(37, 1141, 294),
(37, 1324, 294),
(37, 1279, 294),
(37, 1119, 294),
(37, 1182, 294),
(37, 1087, 294),
(37, 1011, 294),
(37, 1007, 294),
(37, 1128, 294),
(37, 1380, 294),
(37, 1036, 294),
(37, 1364, 294),
(37, 1285, 294),
(37, 1233, 294),
(37, 1307, 294),
(37, 1121, 294),
(37, 1102, 294),
(37, 1170, 294),
(37, 1340, 294),
(37, 1023, 294),
(37, 1290, 294),
(37, 1232, 294),
(37, 1175, 294),
(37, 1057, 294),
(37, 1353, 294),
(37, 1235, 294),
(37, 1194, 294),
(37, 1293, 294),
(37, 1185, 294),
(37, 1187, 294),
(37, 1254, 294),
(37, 1104, 294),
(37, 1267, 294),
(37, 1316, 294),
(37, 1344, 294),
(37, 1251, 294),
(37, 1286, 294),
(37, 1091, 294),
(37, 1080, 294),
(37, 1332, 294),
(37, 1029, 294),
(37, 1153, 294),
(37, 1219, 294),
(37, 1266, 294),
(37, 1133, 294),
(37, 1320, 294),
(37, 1264, 294),
(37, 1329, 294),
(37, 1026, 294),
(37, 1326, 294),
(37, 1206, 294),
(37, 1000, 294),
(37, 1291, 294),
(37, 1086, 294),
(37, 1345, 294),
(37, 1309, 294),
(37, 1213, 294),
(37, 1196, 294),
(37, 1242, 294),
(37, 1101, 294),
(37, 1253, 294),
(37, 1024, 294),
(37, 1208, 294),
(37, 1191, 294),
(37, 1139, 294),
(37, 1379, 294),
(37, 1179, 294),
(37, 1065, 294),
(37, 1302, 294),
(37, 1201, 294),
(37, 1111, 294),
(37, 1338, 294),
(37, 1304, 294),
(37, 1044, 294),
(37, 1295, 294),
(37, 1144, 294),
(37, 1047, 294),
(37, 1161, 294),
(37, 1030, 294),
(37, 1097, 294),
(37, 1287, 294),
(37, 1255, 294),
(37, 1226, 294),
(37, 1155, 294),
(37, 1292, 294),
(37, 1073, 294),
(37, 1115, 294),
(37, 1237, 294),
(37, 1066, 294),
(37, 1130, 294),
(37, 1354, 294),
(37, 1284, 294),
(37, 1252, 294),
(37, 1045, 294),
(37, 1125, 294),
(37, 1112, 294),
(37, 1031, 294),
(37, 1207, 294),
(37, 1333, 294),
(37, 1274, 294),
(37, 1360, 294),
(37, 1078, 294),
(37, 1374, 294),
(37, 1025, 294),
(37, 1140, 294),
(37, 1039, 294),
(37, 1337, 294),
(37, 1098, 294),
(37, 1090, 294),
(37, 1041, 294),
(37, 1062, 294),
(37, 1312, 294),
(37, 1107, 294),
(37, 1055, 294),
(37, 1117, 294),
(37, 1056, 294),
(37, 1089, 294),
(37, 1123, 294),
(37, 1028, 294),
(37, 1071, 294),
(37, 1146, 294),
(37, 1377, 294),
(37, 1193, 294),
(37, 1367, 294),
(37, 1350, 294),
(37, 1136, 294),
(37, 1328, 294),
(37, 1002, 294),
(37, 1211, 294),
(37, 1258, 294),
(37, 1330, 294),
(37, 1306, 294),
(37, 1375, 294),
(37, 1152, 294),
(37, 1020, 294),
(37, 1277, 294),
(37, 1067, 294),
(37, 1077, 294),
(37, 1168, 294),
(37, 1357, 294),
(37, 1034, 294),
(37, 1230, 294),
(37, 1198, 294),
(37, 1335, 294),
(37, 1228, 294),
(37, 1339, 294),
(37, 1143, 294),
(37, 1051, 294),
(37, 1157, 294),
(37, 1275, 294),
(37, 1346, 294),
(37, 1135, 294),
(37, 1356, 294),
(37, 1033, 294),
(37, 1083, 294),
(37, 1261, 294),
(37, 1227, 294),
(37, 1366, 294),
(37, 1351, 294),
(37, 1061, 294),
(37, 1342, 294),
(37, 1373, 294),
(37, 1270, 294),
(37, 1167, 294),
(37, 1174, 294),
(37, 1085, 294),
(37, 1327, 294),
(37, 1214, 294),
(37, 1245, 294),
(37, 1183, 294),
(37, 1134, 294),
(37, 1059, 294),
(37, 1349, 294),
(37, 1249, 294),
(37, 1239, 294),
(37, 1265, 294),
(37, 1352, 294),
(37, 1336, 294),
(37, 1355, 294),
(37, 1037, 294),
(37, 1271, 294),
(37, 1072, 294),
(37, 1341, 294),
(37, 1319, 294),
(37, 1160, 294),
(37, 1313, 294),
(37, 1246, 294),
(37, 1348, 294),
(37, 1043, 294),
(37, 1131, 294),
(37, 1188, 294),
(37, 1177, 294),
(37, 1259, 294),
(37, 1082, 294),
(37, 1070, 294),
(37, 1298, 294),
(37, 1383, 294),
(37, 1256, 294),
(37, 1068, 294),
(37, 1192, 294),
(37, 1093, 294),
(37, 1166, 294),
(37, 1205, 294),
(37, 1064, 294),
(37, 1019, 294),
(37, 1314, 294),
(37, 1209, 294),
(37, 1189, 294),
(37, 1321, 294),
(37, 1005, 294),
(37, 1296, 294),
(37, 1163, 294),
(37, 1221, 294),
(37, 1032, 294),
(37, 1223, 294),
(37, 1118, 294),
(37, 1305, 294),
(37, 1132, 294),
(37, 1371, 294),
(37, 1282, 294),
(37, 1190, 294),
(37, 1229, 294),
(37, 1127, 294),
(37, 1165, 294),
(37, 1202, 294),
(37, 1137, 294),
(37, 1199, 294),
(37, 1322, 294),
(37, 1325, 294),
(37, 1079, 294),
(37, 1262, 294),
(37, 1200, 294),
(37, 1010, 294),
(37, 1358, 294),
(37, 1052, 294),
(38, 1290, 76),
(38, 1368, 76),
(38, 1187, 76),
(38, 1182, 76),
(38, 1060, 76),
(38, 1150, 76),
(38, 1056, 76),
(38, 1110, 76),
(38, 1371, 76),
(38, 1117, 76),
(38, 1313, 76),
(38, 1166, 76),
(38, 1271, 76),
(38, 1135, 76),
(38, 1048, 76),
(38, 1281, 76),
(38, 1220, 76),
(38, 1142, 76),
(38, 1158, 76),
(38, 1008, 76),
(38, 1023, 76),
(38, 1318, 76),
(38, 1255, 76),
(38, 1365, 76),
(38, 1066, 76),
(38, 1122, 76),
(38, 1123, 76),
(38, 1140, 76),
(38, 1324, 76),
(38, 1334, 76),
(38, 1004, 76),
(38, 1314, 76),
(38, 1095, 76),
(38, 1232, 76),
(38, 1090, 76),
(38, 1099, 76),
(38, 1153, 76),
(38, 1091, 76),
(38, 1113, 76),
(38, 1213, 76),
(38, 1084, 76),
(38, 1378, 76),
(38, 1172, 76),
(38, 1147, 76),
(38, 1245, 76),
(38, 1107, 76),
(38, 1087, 76),
(38, 1342, 76),
(38, 1065, 76),
(38, 1145, 76),
(38, 1372, 76),
(38, 1198, 76),
(38, 1043, 76),
(38, 1301, 76),
(38, 1366, 76),
(38, 1237, 76),
(38, 1175, 76),
(38, 1369, 76),
(38, 1381, 76),
(38, 1350, 76),
(38, 1319, 76),
(38, 1268, 76),
(38, 1211, 76),
(38, 1241, 76),
(38, 1354, 76),
(38, 1028, 76),
(38, 1131, 76),
(38, 1103, 76),
(38, 1144, 76),
(38, 1024, 76),
(38, 1336, 76),
(38, 1074, 76),
(38, 1021, 76),
(38, 1338, 76),
(38, 1231, 76),
(38, 1243, 76),
(39, 1001, 383),
(39, 1165, 383),
(39, 1066, 383),
(39, 1108, 383),
(39, 1193, 383),
(39, 1139, 383),
(39, 1362, 383),
(39, 1273, 383),
(39, 1076, 383),
(39, 1287, 383),
(39, 1270, 383),
(39, 1188, 383),
(39, 1305, 383),
(39, 1221, 383),
(39, 1035, 383),
(39, 1231, 383),
(39, 1159, 383),
(39, 1155, 383),
(39, 1070, 383),
(39, 1168, 383),
(39, 1090, 383),
(39, 1033, 383),
(39, 1368, 383),
(39, 1099, 383),
(39, 1056, 383),
(39, 1324, 383),
(39, 1146, 383),
(39, 1189, 383),
(39, 1365, 383),
(39, 1067, 383),
(39, 1272, 383),
(39, 1092, 383),
(39, 1250, 383),
(39, 1064, 383),
(39, 1137, 383),
(39, 1104, 383),
(39, 1138, 383),
(39, 1383, 383),
(39, 1109, 383),
(39, 1319, 383),
(39, 1212, 383),
(39, 1354, 383),
(39, 1283, 383),
(39, 1333, 383),
(39, 1369, 383),
(39, 1047, 383),
(39, 1182, 383),
(39, 1082, 383),
(39, 1314, 383),
(39, 1322, 383),
(39, 1017, 383),
(39, 1336, 383),
(39, 1083, 383),
(39, 1015, 383),
(39, 1254, 383),
(39, 1019, 383),
(39, 1238, 383),
(39, 1236, 383),
(39, 1198, 383),
(39, 1177, 383),
(39, 1363, 383),
(39, 1257, 383),
(39, 1037, 383),
(39, 1285, 383),
(39, 1361, 383),
(39, 1266, 383),
(39, 1075, 383),
(39, 1009, 383),
(39, 1280, 383),
(39, 1050, 383),
(39, 1245, 383),
(39, 1121, 383),
(39, 1132, 383),
(39, 1328, 383),
(39, 1113, 383),
(39, 1044, 383),
(39, 1332, 383),
(39, 1180, 383),
(39, 1352, 383),
(39, 1045, 383),
(39, 1183, 383),
(39, 1371, 383),
(39, 1244, 383),
(39, 1002, 383),
(39, 1211, 383),
(39, 1239, 383),
(39, 1246, 383),
(39, 1303, 383),
(39, 1161, 383),
(39, 1227, 383),
(39, 1267, 383),
(39, 1311, 383),
(39, 1078, 383),
(39, 1204, 383),
(39, 1032, 383),
(39, 1286, 383),
(39, 1062, 383),
(39, 1252, 383),
(39, 1282, 383),
(39, 1195, 383),
(39, 1279, 383),
(39, 1060, 383),
(39, 1043, 383),
(39, 1163, 383),
(39, 1373, 383),
(39, 1334, 383),
(39, 1261, 383),
(39, 1306, 383),
(39, 1356, 383),
(39, 1178, 383),
(39, 1220, 383),
(39, 1095, 383),
(39, 1348, 383),
(39, 1094, 383),
(39, 1107, 383),
(39, 1230, 383),
(39, 1323, 383),
(39, 1360, 383),
(39, 1130, 383),
(39, 1191, 383),
(39, 1255, 383),
(39, 1007, 383),
(39, 1072, 383),
(39, 1085, 383),
(39, 1005, 383),
(39, 1119, 383),
(39, 1167, 383),
(39, 1284, 383),
(39, 1262, 383),
(39, 1027, 383),
(39, 1346, 383),
(39, 1127, 383),
(39, 1111, 383),
(39, 1080, 383),
(39, 1248, 383),
(39, 1292, 383),
(39, 1175, 383),
(39, 1216, 383),
(39, 1294, 383),
(39, 1297, 383),
(39, 1347, 383),
(39, 1086, 383),
(39, 1098, 383),
(39, 1209, 383),
(39, 1247, 383),
(39, 1233, 383),
(39, 1187, 383),
(39, 1179, 383),
(39, 1320, 383),
(39, 1217, 383),
(39, 1014, 383),
(39, 1234, 383),
(39, 1268, 383),
(39, 1147, 383),
(39, 1041, 383),
(39, 1181, 383),
(39, 1010, 383),
(39, 1185, 383),
(39, 1069, 383),
(39, 1265, 383),
(39, 1024, 383),
(39, 1218, 383),
(39, 1199, 383),
(39, 1366, 383),
(39, 1040, 383),
(39, 1011, 383),
(39, 1256, 383),
(39, 1290, 383),
(39, 1350, 383),
(39, 1171, 383),
(39, 1300, 383),
(39, 1110, 383),
(39, 1293, 383),
(39, 1150, 383),
(39, 1084, 383),
(39, 1321, 383),
(39, 1331, 383),
(39, 1049, 383),
(39, 1055, 383),
(39, 1299, 383),
(39, 1259, 383),
(39, 1156, 383),
(39, 1355, 383),
(39, 1249, 383),
(39, 1376, 383),
(39, 1124, 383),
(39, 1103, 383),
(39, 1029, 383),
(39, 1087, 383),
(39, 1339, 383),
(39, 1136, 383),
(39, 1326, 383),
(39, 1263, 383),
(39, 1264, 383),
(39, 1349, 383),
(39, 1057, 383),
(39, 1281, 383),
(39, 1134, 383),
(39, 1118, 383),
(39, 1205, 383),
(39, 1128, 383),
(39, 1013, 383),
(39, 1338, 383),
(39, 1052, 383),
(39, 1343, 383),
(39, 1105, 383),
(39, 1048, 383),
(39, 1081, 383),
(39, 1375, 383),
(39, 1232, 383),
(39, 1315, 383),
(39, 1093, 383),
(39, 1071, 383),
(39, 1102, 383),
(39, 1330, 383),
(39, 1028, 383),
(39, 1000, 383),
(39, 1374, 383),
(39, 1258, 383),
(39, 1379, 383),
(39, 1039, 383),
(39, 1176, 383),
(39, 1184, 383),
(39, 1291, 383),
(39, 1367, 383),
(39, 1260, 383),
(39, 1012, 383),
(39, 1079, 383),
(39, 1120, 383),
(39, 1200, 383),
(39, 1031, 383),
(39, 1304, 383),
(39, 1022, 383),
(39, 1329, 383),
(39, 1219, 383),
(39, 1298, 383),
(39, 1030, 383),
(39, 1038, 383),
(39, 1378, 383),
(39, 1225, 383),
(39, 1073, 383),
(39, 1125, 383),
(39, 1228, 383),
(39, 1318, 383),
(39, 1129, 383),
(39, 1112, 383),
(39, 1223, 383),
(39, 1172, 383),
(39, 1278, 383),
(39, 1023, 383),
(39, 1046, 383),
(39, 1226, 383),
(39, 1169, 383),
(39, 1364, 383),
(39, 1101, 383),
(39, 1097, 383),
(39, 1210, 383),
(39, 1021, 383),
(39, 1068, 383),
(39, 1116, 383),
(39, 1142, 383),
(39, 1337, 383),
(39, 1091, 383),
(39, 1131, 383),
(39, 1381, 383),
(39, 1145, 383),
(39, 1036, 383),
(39, 1335, 383),
(39, 1274, 383),
(39, 1190, 383),
(39, 1144, 383),
(39, 1034, 383),
(39, 1194, 383),
(39, 1309, 383),
(39, 1141, 383),
(39, 1149, 383),
(39, 1018, 383),
(39, 1059, 383),
(39, 1235, 383),
(39, 1317, 383),
(39, 1053, 383),
(39, 1058, 383),
(39, 1277, 383),
(39, 1197, 383),
(39, 1302, 383),
(39, 1351, 383),
(39, 1208, 383),
(39, 1148, 383),
(39, 1051, 383),
(39, 1240, 383),
(39, 1152, 383),
(39, 1164, 383),
(39, 1340, 383),
(39, 1296, 383),
(39, 1251, 383),
(39, 1151, 383),
(39, 1359, 383),
(39, 1077, 383),
(39, 1074, 383),
(39, 1380, 383),
(39, 1100, 383),
(39, 1213, 383),
(39, 1222, 383),
(39, 1020, 383),
(39, 1310, 383),
(39, 1313, 383),
(39, 1186, 383),
(39, 1342, 383),
(39, 1061, 383),
(39, 1215, 383),
(39, 1088, 383),
(39, 1382, 383),
(39, 1170, 383),
(39, 1327, 383),
(39, 1008, 383),
(39, 1206, 383),
(39, 1054, 383),
(39, 1096, 383),
(39, 1203, 383),
(39, 1301, 383),
(39, 1135, 383),
(39, 1241, 383),
(39, 1004, 383),
(39, 1166, 383),
(39, 1345, 383),
(39, 1312, 383),
(39, 1158, 383),
(39, 1153, 383),
(39, 1117, 383),
